Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n1000-mu5,0,Leiden-LPA-v2,0.0241,0.2884,0.2806
lfr-n1000-mu5,0,Leiden,0.049,0.3352,0.4069
lfr-n1000-mu5,1,Leiden-LPA-v2,0.027,0.0269,0.0718
lfr-n1000-mu5,1,Leiden,0.053,0.3282,0.3919
lfr-n1000-mu5,2,Leiden-LPA-v2,0.019,0.2961,0.2702
lfr-n1000-mu5,2,Leiden,0.0517,0.3271,0.3818
lfr-n1000-mu5,3,Leiden-LPA-v2,0.0232,0.2821,0.269
lfr-n1000-mu5,3,Leiden,0.0518,0.332,0.4106
lfr-n1000-mu5,4,Leiden-LPA-v2,0.0272,0.1044,0.1629
lfr-n1000-mu5,4,Leiden,0.0499,0.3278,0.3838
lfr-n1000-mu5,5,Leiden-LPA-v2,0.0278,0.0003,0.0107
lfr-n1000-mu5,5,Leiden,0.0494,0.3292,0.3841
lfr-n1000-mu5,6,Leiden-LPA-v2,0.0229,0.2916,0.2971
lfr-n1000-mu5,6,Leiden,0.0559,0.3248,0.3743
lfr-n1000-mu5,7,Leiden-LPA-v2,0.0193,0.2623,0.2213
lfr-n1000-mu5,7,Leiden,0.0508,0.3343,0.4077
lfr-n1000-mu5,8,Leiden-LPA-v2,0.0274,0.0006,0.0115
lfr-n1000-mu5,8,Leiden,0.055,0.318,0.3224
lfr-n1000-mu5,9,Leiden-LPA-v2,0.0268,0.0395,0.0977
lfr-n1000-mu5,9,Leiden,0.0518,0.3334,0.3696
lfr-n10000-mu1,0,Leiden-LPA-v2,0.2314,0.7769,0.933
lfr-n10000-mu1,0,Leiden,0.4912,0.7823,0.9852
lfr-n10000-mu1,1,Leiden-LPA-v2,0.2234,0.7775,0.9384
lfr-n10000-mu1,1,Leiden,-1.1075,0.7823,0.985
lfr-n10000-mu1,2,Leiden-LPA-v2,0.217,0.778,0.9424
lfr-n10000-mu1,2,Leiden,0.4779,0.7823,0.9841
lfr-n10000-mu1,3,Leiden-LPA-v2,0.2339,0.7769,0.9364
lfr-n10000-mu1,3,Leiden,0.4598,0.7823,0.9842
lfr-n10000-mu1,4,Leiden-LPA-v2,0.2193,0.778,0.9424
lfr-n10000-mu1,4,Leiden,0.4605,0.7823,0.9866
lfr-n10000-mu1,5,Leiden-LPA-v2,0.2402,0.7774,0.9382
lfr-n10000-mu1,5,Leiden,0.4709,0.7823,0.9844
lfr-n10000-mu1,6,Leiden-LPA-v2,0.2247,0.778,0.943
lfr-n10000-mu1,6,Leiden,0.5081,0.7823,0.9854
lfr-n10000-mu1,7,Leiden-LPA-v2,0.2367,0.7774,0.9376
lfr-n10000-mu1,7,Leiden,0.468,0.7823,0.9853
lfr-n10000-mu1,8,Leiden-LPA-v2,0.2195,0.7766,0.9302
lfr-n10000-mu1,8,Leiden,0.4581,0.7823,0.9835
lfr-n10000-mu1,9,Leiden-LPA-v2,0.2268,0.7771,0.9343
lfr-n10000-mu1,9,Leiden,0.4987,0.7823,0.9844
lfr-n10000-mu3,0,Leiden-LPA-v2,0.2587,0.5725,0.7361
lfr-n10000-mu3,0,Leiden,0.5335,0.6074,0.8944
lfr-n10000-mu3,1,Leiden-LPA-v2,0.2455,0.5778,0.7511
lfr-n10000-mu3,1,Leiden,0.5402,0.6081,0.9061
lfr-n10000-mu3,2,Leiden-LPA-v2,0.2232,0.5752,0.7417
lfr-n10000-mu3,2,Leiden,0.5727,0.6085,0.9067
lfr-n10000-mu3,3,Leiden-LPA-v2,0.3021,0.5727,0.7327
lfr-n10000-mu3,3,Leiden,0.5472,0.6081,0.9026
lfr-n10000-mu3,4,Leiden-LPA-v2,0.2532,0.5774,0.7567
lfr-n10000-mu3,4,Leiden,0.5389,0.6082,0.8968
lfr-n10000-mu3,5,Leiden-LPA-v2,0.2478,0.5774,0.7542
lfr-n10000-mu3,5,Leiden,0.5291,0.6082,0.9043
lfr-n10000-mu3,6,Leiden-LPA-v2,0.2463,0.5747,0.7428
lfr-n10000-mu3,6,Leiden,0.5364,0.6084,0.9051
lfr-n10000-mu3,7,Leiden-LPA-v2,0.2616,0.5737,0.736
lfr-n10000-mu3,7,Leiden,0.5272,0.6081,0.9038
lfr-n10000-mu3,8,Leiden-LPA-v2,0.2716,0.5778,0.7474
lfr-n10000-mu3,8,Leiden,0.517,0.6083,0.9077
lfr-n10000-mu3,9,Leiden-LPA-v2,0.2779,0.576,0.7449
lfr-n10000-mu3,9,Leiden,0.5354,0.6082,0.9012
lfr-n10000-mu5,0,Leiden-LPA-v2,0.3533,0.0302,0.0572
lfr-n10000-mu5,0,Leiden,0.7628,0.3248,0.2927
lfr-n10000-mu5,1,Leiden-LPA-v2,0.3414,0.271,0.2516
lfr-n10000-mu5,1,Leiden,0.7763,0.3191,0.2601
lfr-n10000-mu5,2,Leiden-LPA-v2,0.331,0.2879,0.2713
lfr-n10000-mu5,2,Leiden,0.7601,0.3286,0.3191
lfr-n10000-mu5,3,Leiden-LPA-v2,0.4295,0.0109,0.0293
lfr-n10000-mu5,3,Leiden,0.7607,0.3177,0.2716
lfr-n10000-mu5,4,Leiden-LPA-v2,0.3265,0.272,0.2728
lfr-n10000-mu5,4,Leiden,0.7754,0.3324,0.3437
lfr-n10000-mu5,5,Leiden-LPA-v2,0.4045,0.2415,0.2706
lfr-n10000-mu5,5,Leiden,0.8259,0.3235,0.2772
lfr-n10000-mu5,6,Leiden-LPA-v2,0.3488,0.1969,0.2072
lfr-n10000-mu5,6,Leiden,0.7452,0.3248,0.2972
lfr-n10000-mu5,7,Leiden-LPA-v2,0.3603,0.2874,0.255
lfr-n10000-mu5,7,Leiden,0.7448,0.3279,0.3075
lfr-n10000-mu5,8,Leiden-LPA-v2,0.3459,0.2028,0.2119
lfr-n10000-mu5,8,Leiden,0.7249,0.3294,0.3106
lfr-n10000-mu5,9,Leiden-LPA-v2,0.3547,0.275,0.2733
lfr-n10000-mu5,9,Leiden,0.7276,0.3266,0.3094
lfr-n120-mu1,0,Leiden-LPA-v2,0.0021,0.0,0.0
lfr-n120-mu1,0,Leiden,0.0052,0.2492,0.1857
lfr-n120-mu1,1,Leiden-LPA-v2,0.0019,0.0,0.0
lfr-n120-mu1,1,Leiden,0.0049,0.2472,0.1493
lfr-n120-mu1,2,Leiden-LPA-v2,0.0022,0.0,0.0
lfr-n120-mu1,2,Leiden,0.0054,0.2556,0.1658
lfr-n120-mu1,3,Leiden-LPA-v2,0.002,0.0,0.0
lfr-n120-mu1,3,Leiden,0.0048,0.2562,0.1872
lfr-n120-mu1,4,Leiden-LPA-v2,0.0021,0.0,0.0
lfr-n120-mu1,4,Leiden,0.0043,0.2461,0.1923
lfr-n120-mu1,5,Leiden-LPA-v2,0.0019,0.0,0.0
lfr-n120-mu1,5,Leiden,0.0049,0.2424,0.1606
lfr-n120-mu1,6,Leiden-LPA-v2,0.0022,0.0,0.0
lfr-n120-mu1,6,Leiden,0.0046,0.2528,0.1555
lfr-n120-mu1,7,Leiden-LPA-v2,0.0019,0.0,0.0
lfr-n120-mu1,7,Leiden,0.0051,0.2521,0.1552
lfr-n120-mu1,8,Leiden-LPA-v2,0.0022,0.0023,0.0543
lfr-n120-mu1,8,Leiden,0.0048,0.2381,0.1912
lfr-n120-mu1,9,Leiden-LPA-v2,0.002,0.0504,0.14
lfr-n120-mu1,9,Leiden,0.0046,0.2495,0.1607
lfr-n120-mu3,0,Leiden-LPA-v2,0.0019,0.4056,0.5894
lfr-n120-mu3,0,Leiden,0.0034,0.4756,0.842
lfr-n120-mu3,1,Leiden-LPA-v2,0.0019,0.4056,0.5894
lfr-n120-mu3,1,Leiden,0.0033,0.4754,0.8717
lfr-n120-mu3,2,Leiden-LPA-v2,0.0019,0.4056,0.5894
lfr-n120-mu3,2,Leiden,0.0034,0.4767,0.8455
lfr-n120-mu3,3,Leiden-LPA-v2,0.0019,0.4056,0.5894
lfr-n120-mu3,3,Leiden,0.0035,0.4756,0.842
lfr-n120-mu3,4,Leiden-LPA-v2,0.0019,0.4056,0.5894
lfr-n120-mu3,4,Leiden,0.0035,0.4756,0.842
lfr-n120-mu3,5,Leiden-LPA-v2,0.0019,0.4056,0.5894
lfr-n120-mu3,5,Leiden,0.0034,0.4767,0.8455
lfr-n120-mu3,6,Leiden-LPA-v2,0.0017,0.4034,0.5714
lfr-n120-mu3,6,Leiden,0.0033,0.4756,0.842
lfr-n120-mu3,7,Leiden-LPA-v2,0.0019,0.4056,0.5894
lfr-n120-mu3,7,Leiden,0.0034,0.4757,0.8663
lfr-n120-mu3,8,Leiden-LPA-v2,0.0018,0.4056,0.5894
lfr-n120-mu3,8,Leiden,0.0035,0.4756,0.842
lfr-n120-mu3,9,Leiden-LPA-v2,0.0018,0.4056,0.5894
lfr-n120-mu3,9,Leiden,0.0034,0.4757,0.8663
lfr-n120-mu5,0,Leiden-LPA-v2,0.0023,0.0132,0.0226
lfr-n120-mu5,0,Leiden,0.0044,0.282,0.2132
lfr-n120-mu5,1,Leiden-LPA-v2,0.0025,0.0834,0.2715
lfr-n120-mu5,1,Leiden,0.0044,0.2858,0.1554
lfr-n120-mu5,2,Leiden-LPA-v2,0.0027,0.0043,0.045
lfr-n120-mu5,2,Leiden,0.0047,0.2855,0.1928
lfr-n120-mu5,3,Leiden-LPA-v2,0.0022,0.1558,0.1525
lfr-n120-mu5,3,Leiden,0.0044,0.2929,0.1926
lfr-n120-mu5,4,Leiden-LPA-v2,0.0018,0.1145,0.1153
lfr-n120-mu5,4,Leiden,0.0042,0.2899,0.186
lfr-n120-mu5,5,Leiden-LPA-v2,0.0021,0.0,0.0
lfr-n120-mu5,5,Leiden,0.004,0.2938,0.1798
lfr-n120-mu5,6,Leiden-LPA-v2,0.0021,0.0,0.0
lfr-n120-mu5,6,Leiden,0.0042,0.2859,0.1878
lfr-n120-mu5,7,Leiden-LPA-v2,0.0019,0.0,0.0
lfr-n120-mu5,7,Leiden,0.0041,0.2902,0.2111
lfr-n120-mu5,8,Leiden-LPA-v2,0.0022,0.0245,0.0647
lfr-n120-mu5,8,Leiden,0.0042,0.2901,0.1872
lfr-n120-mu5,9,Leiden-LPA-v2,0.0017,0.1145,0.1153
lfr-n120-mu5,9,Leiden,0.0041,0.2837,0.2096
lfr-n500-mu1,0,Leiden-LPA-v2,0.0074,0.4699,0.7868
lfr-n500-mu1,0,Leiden,0.0171,0.5335,0.9628
lfr-n500-mu1,1,Leiden-LPA-v2,0.0082,0.4895,0.808
lfr-n500-mu1,1,Leiden,0.0173,0.5335,0.9628
lfr-n500-mu1,2,Leiden-LPA-v2,0.0078,0.503,0.8323
lfr-n500-mu1,2,Leiden,0.0158,0.5335,0.9628
lfr-n500-mu1,3,Leiden-LPA-v2,0.0086,0.4922,0.8136
lfr-n500-mu1,3,Leiden,0.0168,0.5335,0.9628
lfr-n500-mu1,4,Leiden-LPA-v2,0.0076,0.4994,0.8143
lfr-n500-mu1,4,Leiden,0.0161,0.5335,0.9628
lfr-n500-mu1,5,Leiden-LPA-v2,0.008,0.5004,0.82
lfr-n500-mu1,5,Leiden,0.0174,0.5335,0.9628
lfr-n500-mu1,6,Leiden-LPA-v2,0.0083,0.4593,0.7692
lfr-n500-mu1,6,Leiden,0.0159,0.5335,0.9628
lfr-n500-mu1,7,Leiden-LPA-v2,0.0075,0.5025,0.822
lfr-n500-mu1,7,Leiden,0.0169,0.5335,0.9628
lfr-n500-mu1,8,Leiden-LPA-v2,0.0081,0.503,0.8323
lfr-n500-mu1,8,Leiden,0.017,0.5335,0.9628
lfr-n500-mu1,9,Leiden-LPA-v2,0.0077,0.503,0.8323
lfr-n500-mu1,9,Leiden,0.0173,0.5335,0.9628
lfr-n500-mu3,0,Leiden-LPA-v2,0.013,0.091,0.2091
lfr-n500-mu3,0,Leiden,0.0206,0.4432,0.8663
lfr-n500-mu3,1,Leiden-LPA-v2,0.01,0.0698,0.2022
lfr-n500-mu3,1,Leiden,0.0201,0.4429,0.8521
lfr-n500-mu3,2,Leiden-LPA-v2,0.0083,0.3187,0.5394
lfr-n500-mu3,2,Leiden,0.021,0.4375,0.8298
lfr-n500-mu3,3,Leiden-LPA-v2,0.0128,0.1234,0.3027
lfr-n500-mu3,3,Leiden,0.02,0.4436,0.8563
lfr-n500-mu3,4,Leiden-LPA-v2,0.0105,0.0491,0.1547
lfr-n500-mu3,4,Leiden,0.0193,0.4433,0.8731
lfr-n500-mu3,5,Leiden-LPA-v2,0.0103,0.1136,0.2885
lfr-n500-mu3,5,Leiden,0.0202,0.4397,0.8395
lfr-n500-mu3,6,Leiden-LPA-v2,0.0096,0.1136,0.2895
lfr-n500-mu3,6,Leiden,0.0197,0.4436,0.8755
lfr-n500-mu3,7,Leiden-LPA-v2,0.0104,0.0995,0.2708
lfr-n500-mu3,7,Leiden,0.0187,0.4442,0.8799
lfr-n500-mu3,8,Leiden-LPA-v2,0.0097,0.243,0.4615
lfr-n500-mu3,8,Leiden,0.0192,0.4416,0.8722
lfr-n500-mu3,9,Leiden-LPA-v2,0.0108,0.0846,0.2591
lfr-n500-mu3,9,Leiden,0.0208,0.4443,0.8747
lfr-n500-mu5,0,Leiden-LPA-v2,0.0132,-0.0,0.0054
lfr-n500-mu5,0,Leiden,0.0246,0.312,0.2724
lfr-n500-mu5,1,Leiden-LPA-v2,0.01,0.24,0.1976
lfr-n500-mu5,1,Leiden,0.0235,0.3147,0.2792
lfr-n500-mu5,2,Leiden-LPA-v2,0.0115,0.079,0.1222
lfr-n500-mu5,2,Leiden,0.025,0.3054,0.3067
lfr-n500-mu5,3,Leiden-LPA-v2,0.0105,0.1617,0.1692
lfr-n500-mu5,3,Leiden,0.0246,0.3098,0.287
lfr-n500-mu5,4,Leiden-LPA-v2,0.0101,0.2185,0.1565
lfr-n500-mu5,4,Leiden,0.0282,0.3101,0.2817
lfr-n500-mu5,5,Leiden-LPA-v2,0.0133,-0.0,0.0054
lfr-n500-mu5,5,Leiden,0.0223,0.3166,0.2976
lfr-n500-mu5,6,Leiden-LPA-v2,0.013,0.015,0.0324
lfr-n500-mu5,6,Leiden,0.0242,0.3017,0.243
lfr-n500-mu5,7,Leiden-LPA-v2,0.0107,0.2619,0.2351
lfr-n500-mu5,7,Leiden,0.0249,0.3125,0.2993
lfr-n500-mu5,8,Leiden-LPA-v2,0.0133,0.0014,0.0103
lfr-n500-mu5,8,Leiden,0.0251,0.31,0.2615
lfr-n500-mu5,9,Leiden-LPA-v2,0.0124,0.2116,0.2257
lfr-n500-mu5,9,Leiden,0.0259,0.307,0.2567
lfr-n5000-mu1,0,Leiden-LPA-v2,0.0876,0.7858,0.9085
lfr-n5000-mu1,0,Leiden,0.1871,0.7955,0.9801
lfr-n5000-mu1,1,Leiden-LPA-v2,0.0895,0.786,0.9069
lfr-n5000-mu1,1,Leiden,0.1904,0.7954,0.9776
lfr-n5000-mu1,2,Leiden-LPA-v2,0.0971,0.7861,0.9091
lfr-n5000-mu1,2,Leiden,0.199,0.7955,0.9815
lfr-n5000-mu1,3,Leiden-LPA-v2,0.0862,0.786,0.9091
lfr-n5000-mu1,3,Leiden,0.2018,0.7954,0.9782
lfr-n5000-mu1,4,Leiden-LPA-v2,0.0911,0.786,0.9066
lfr-n5000-mu1,4,Leiden,0.1923,0.7955,0.9815
lfr-n5000-mu1,5,Leiden-LPA-v2,0.0826,0.7853,0.9069
lfr-n5000-mu1,5,Leiden,0.1858,0.7955,0.9801
lfr-n5000-mu1,6,Leiden-LPA-v2,0.084,0.7841,0.8974
lfr-n5000-mu1,6,Leiden,0.1824,0.7955,0.9815
lfr-n5000-mu1,7,Leiden-LPA-v2,0.0843,0.7872,0.9129
lfr-n5000-mu1,7,Leiden,0.1881,0.7955,0.9815
lfr-n5000-mu1,8,Leiden-LPA-v2,0.0842,0.7855,0.9056
lfr-n5000-mu1,8,Leiden,0.1882,0.7955,0.9815
lfr-n5000-mu1,9,Leiden-LPA-v2,0.0853,0.7857,0.9065
lfr-n5000-mu1,9,Leiden,0.187,0.7955,0.9815
lfr-n5000-mu3,0,Leiden-LPA-v2,0.1135,0.5492,0.8234
lfr-n5000-mu3,0,Leiden,-1.34,0.5666,0.9533
lfr-n5000-mu3,1,Leiden-LPA-v2,0.1091,0.5507,0.8337
lfr-n5000-mu3,1,Leiden,0.2461,0.5667,0.948
lfr-n5000-mu3,2,Leiden-LPA-v2,0.1216,0.5519,0.8406
lfr-n5000-mu3,2,Leiden,0.2481,0.5667,0.9528
lfr-n5000-mu3,3,Leiden-LPA-v2,0.1118,0.5516,0.8449
lfr-n5000-mu3,3,Leiden,0.2585,0.5662,0.9468
lfr-n5000-mu3,4,Leiden-LPA-v2,0.1125,0.5521,0.8509
lfr-n5000-mu3,4,Leiden,0.2615,0.5667,0.9482
lfr-n5000-mu3,5,Leiden-LPA-v2,0.1203,0.5494,0.8306
lfr-n5000-mu3,5,Leiden,0.2692,0.5667,0.948
lfr-n5000-mu3,6,Leiden-LPA-v2,0.1085,0.5511,0.8421
lfr-n5000-mu3,6,Leiden,0.2676,0.5641,0.9413
lfr-n5000-mu3,7,Leiden-LPA-v2,0.1397,0.5497,0.8286
lfr-n5000-mu3,7,Leiden,0.2587,0.5668,0.948
lfr-n5000-mu3,8,Leiden-LPA-v2,0.1254,0.5515,0.8363
lfr-n5000-mu3,8,Leiden,0.2495,0.5667,0.9487
lfr-n5000-mu3,9,Leiden-LPA-v2,0.1229,0.552,0.8424
lfr-n5000-mu3,9,Leiden,0.2615,0.566,0.948
lfr-n5000-mu5,0,Leiden-LPA-v2,0.1331,0.3046,0.29
lfr-n5000-mu5,0,Leiden,0.3219,0.3267,0.3334
lfr-n5000-mu5,1,Leiden-LPA-v2,0.1347,0.3005,0.287
lfr-n5000-mu5,1,Leiden,0.3125,0.3253,0.3244
lfr-n5000-mu5,2,Leiden-LPA-v2,0.1681,0.3037,0.2997
lfr-n5000-mu5,2,Leiden,0.3199,0.3309,0.3274
lfr-n5000-mu5,3,Leiden-LPA-v2,0.1458,0.3094,0.2654
lfr-n5000-mu5,3,Leiden,0.3145,0.326,0.3161
lfr-n5000-mu5,4,Leiden-LPA-v2,0.1651,0.1644,0.187
lfr-n5000-mu5,4,Leiden,0.3128,0.3312,0.3819
lfr-n5000-mu5,5,Leiden-LPA-v2,0.1231,0.3094,0.2971
lfr-n5000-mu5,5,Leiden,0.3445,0.3282,0.3351
lfr-n5000-mu5,6,Leiden-LPA-v2,0.145,0.3114,0.2951
lfr-n5000-mu5,6,Leiden,0.322,0.3282,0.3323
lfr-n5000-mu5,7,Leiden-LPA-v2,0.135,0.3062,0.2929
lfr-n5000-mu5,7,Leiden,0.3304,0.3293,0.3328
lfr-n5000-mu5,8,Leiden-LPA-v2,0.145,0.303,0.2768
lfr-n5000-mu5,8,Leiden,0.3457,0.3203,0.2946
lfr-n5000-mu5,9,Leiden-LPA-v2,0.127,0.3042,0.2827
lfr-n5000-mu5,9,Leiden,0.3127,0.3309,0.342
