Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n1000-mu3,8,Leiden,0.0342,0.5653,0.8792
lfr-n1000-mu3,9,Leiden-LPA-v9,0.0399,0.5273,0.7253
lfr-n1000-mu3,9,Leiden,0.0323,0.5651,0.8916
lfr-n1000-mu5,0,Leiden-LPA-v9,0.0511,0.2866,0.2995
lfr-n1000-mu5,0,Leiden,0.0463,0.3352,0.4069
lfr-n1000-mu5,1,Leiden-LPA-v9,0.0484,0.2891,0.2937
lfr-n1000-mu5,1,Leiden,0.0497,0.3282,0.3919
lfr-n1000-mu5,2,Leiden-LPA-v9,0.0502,0.2928,0.2958
lfr-n1000-mu5,2,Leiden,0.0497,0.3271,0.3818
lfr-n1000-mu5,3,Leiden-LPA-v9,0.0561,0.2914,0.327
lfr-n1000-mu5,3,Leiden,0.0582,0.332,0.4106
lfr-n1000-mu5,4,Leiden-LPA-v9,0.0634,0.2781,0.2787
lfr-n1000-mu5,4,Leiden,0.0483,0.3278,0.3838
lfr-n1000-mu5,5,Leiden-LPA-v9,0.0474,0.2992,0.3284
lfr-n1000-mu5,5,Leiden,0.0469,0.3292,0.3841
lfr-n1000-mu5,6,Leiden-LPA-v9,0.0496,0.2977,0.3004
lfr-n1000-mu5,6,Leiden,0.0534,0.3248,0.3743
lfr-n1000-mu5,7,Leiden-LPA-v9,0.0465,0.2975,0.3339
lfr-n1000-mu5,7,Leiden,0.0491,0.3343,0.4077
lfr-n1000-mu5,8,Leiden-LPA-v9,0.0497,0.2961,0.2997
lfr-n1000-mu5,8,Leiden,0.0518,0.318,0.3224
lfr-n1000-mu5,9,Leiden-LPA-v9,0.0465,0.3057,0.3265
lfr-n1000-mu5,9,Leiden,0.0489,0.3334,0.3696
lfr-n10000-mu1,0,Leiden-LPA-v9,0.4051,0.7796,0.9617
lfr-n10000-mu1,0,Leiden,0.4195,0.7823,0.9852
lfr-n10000-mu1,1,Leiden-LPA-v9,0.4715,0.7797,0.9635
lfr-n10000-mu1,1,Leiden,0.3985,0.7823,0.985
lfr-n10000-mu1,2,Leiden-LPA-v9,0.3988,0.7794,0.96
lfr-n10000-mu1,2,Leiden,0.3965,0.7823,0.9841
lfr-n10000-mu1,3,Leiden-LPA-v9,0.3881,0.7796,0.9615
lfr-n10000-mu1,3,Leiden,0.3917,0.7823,0.9842
lfr-n10000-mu1,4,Leiden-LPA-v9,0.3875,0.7795,0.9613
lfr-n10000-mu1,4,Leiden,0.3921,0.7823,0.9866
lfr-n10000-mu1,5,Leiden-LPA-v9,0.3977,0.7797,0.9611
lfr-n10000-mu1,5,Leiden,0.3926,0.7823,0.9844
lfr-n10000-mu1,6,Leiden-LPA-v9,0.4583,0.7796,0.9619
lfr-n10000-mu1,6,Leiden,0.4071,0.7823,0.9854
lfr-n10000-mu1,7,Leiden-LPA-v9,0.3963,0.7794,0.9594
lfr-n10000-mu1,7,Leiden,0.4074,0.7823,0.9853
lfr-n10000-mu1,8,Leiden-LPA-v9,0.3968,0.7795,0.9617
lfr-n10000-mu1,8,Leiden,0.3879,0.7823,0.9835
lfr-n10000-mu1,9,Leiden-LPA-v9,0.3984,0.7796,0.9617
lfr-n10000-mu1,9,Leiden,0.4153,0.7823,0.9844
lfr-n10000-mu3,0,Leiden-LPA-v9,0.5001,0.574,0.778
lfr-n10000-mu3,0,Leiden,0.4465,0.6074,0.8944
lfr-n10000-mu3,1,Leiden-LPA-v9,0.5574,0.5727,0.7701
lfr-n10000-mu3,1,Leiden,0.4445,0.6081,0.9061
lfr-n10000-mu3,2,Leiden-LPA-v9,0.4968,0.576,0.781
lfr-n10000-mu3,2,Leiden,0.4772,0.6085,0.9067
lfr-n10000-mu3,3,Leiden-LPA-v9,0.4743,0.5726,0.7636
lfr-n10000-mu3,3,Leiden,0.4767,0.6081,0.9026
lfr-n10000-mu3,4,Leiden-LPA-v9,0.5286,0.5732,0.7723
lfr-n10000-mu3,4,Leiden,0.4421,0.6082,0.8968
lfr-n10000-mu3,5,Leiden-LPA-v9,0.4817,0.572,0.7696
lfr-n10000-mu3,5,Leiden,0.437,0.6082,0.9043
lfr-n10000-mu3,6,Leiden-LPA-v9,0.4635,0.5772,0.7883
lfr-n10000-mu3,6,Leiden,0.4426,0.6084,0.9051
lfr-n10000-mu3,7,Leiden-LPA-v9,0.4491,0.5755,0.7785
lfr-n10000-mu3,7,Leiden,0.4405,0.6081,0.9038
lfr-n10000-mu3,8,Leiden-LPA-v9,0.526,0.572,0.7693
lfr-n10000-mu3,8,Leiden,0.4403,0.6083,0.9077
lfr-n10000-mu3,9,Leiden-LPA-v9,0.5102,0.575,0.7797
lfr-n10000-mu3,9,Leiden,0.4431,0.6082,0.9012
lfr-n10000-mu5,0,Leiden-LPA-v9,0.6246,0.3009,0.2807
lfr-n10000-mu5,0,Leiden,0.6206,0.3248,0.2927
lfr-n10000-mu5,1,Leiden-LPA-v9,0.6862,0.2962,0.2948
lfr-n10000-mu5,1,Leiden,0.6208,0.3191,0.2601
lfr-n10000-mu5,2,Leiden-LPA-v9,0.7077,0.3004,0.302
lfr-n10000-mu5,2,Leiden,0.611,0.3286,0.3191
lfr-n10000-mu5,3,Leiden-LPA-v9,0.7941,0.2915,0.2735
lfr-n10000-mu5,3,Leiden,0.6143,0.3177,0.2716
lfr-n10000-mu5,4,Leiden-LPA-v9,0.6807,0.282,0.2579
lfr-n10000-mu5,4,Leiden,3.2435,0.3324,0.3437
lfr-n10000-mu5,5,Leiden-LPA-v9,0.6293,0.2905,0.2675
lfr-n10000-mu5,5,Leiden,0.6843,0.3235,0.2772
lfr-n10000-mu5,6,Leiden-LPA-v9,0.6681,0.2905,0.2793
lfr-n10000-mu5,6,Leiden,0.6322,0.3248,0.2972
lfr-n10000-mu5,7,Leiden-LPA-v9,0.6643,0.2919,0.2761
lfr-n10000-mu5,7,Leiden,0.6318,0.3279,0.3075
lfr-n10000-mu5,8,Leiden-LPA-v9,0.6319,0.2984,0.2644
lfr-n10000-mu5,8,Leiden,0.624,0.3294,0.3106
lfr-n10000-mu5,9,Leiden-LPA-v9,0.6742,0.2923,0.2705
lfr-n10000-mu5,9,Leiden,0.6243,0.3266,0.3094
lfr-n120-mu1,0,Leiden-LPA-v9,0.005,0.1338,0.2045
lfr-n120-mu1,0,Leiden,0.0045,0.2492,0.1857
lfr-n120-mu1,1,Leiden-LPA-v9,0.0049,0.0958,0.1879
lfr-n120-mu1,1,Leiden,0.0043,0.2472,0.1493
lfr-n120-mu1,2,Leiden-LPA-v9,0.005,0.0863,0.2133
lfr-n120-mu1,2,Leiden,0.0042,0.2556,0.1658
lfr-n120-mu1,3,Leiden-LPA-v9,0.0048,0.1209,0.2113
lfr-n120-mu1,3,Leiden,0.0043,0.2562,0.1872
lfr-n120-mu1,4,Leiden-LPA-v9,0.0045,0.0618,0.2268
lfr-n120-mu1,4,Leiden,0.0039,0.2461,0.1923
lfr-n120-mu1,5,Leiden-LPA-v9,0.0048,0.0614,0.2298
lfr-n120-mu1,5,Leiden,0.0044,0.2424,0.1606
lfr-n120-mu1,6,Leiden-LPA-v9,0.0047,0.1091,0.1713
lfr-n120-mu1,6,Leiden,0.0041,0.2528,0.1555
lfr-n120-mu1,7,Leiden-LPA-v9,0.0046,0.1551,0.1545
lfr-n120-mu1,7,Leiden,0.0045,0.2521,0.1552
lfr-n120-mu1,8,Leiden-LPA-v9,0.0047,0.116,0.2026
lfr-n120-mu1,8,Leiden,0.0042,0.2381,0.1912
lfr-n120-mu1,9,Leiden-LPA-v9,0.005,0.2053,0.1781
lfr-n120-mu1,9,Leiden,0.004,0.2495,0.1607
lfr-n120-mu3,0,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,0,Leiden,0.0031,0.4756,0.842
lfr-n120-mu3,1,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,1,Leiden,0.003,0.4754,0.8717
lfr-n120-mu3,2,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,2,Leiden,0.003,0.4767,0.8455
lfr-n120-mu3,3,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,3,Leiden,0.0032,0.4756,0.842
lfr-n120-mu3,4,Leiden-LPA-v9,0.0039,0.389,0.5111
lfr-n120-mu3,4,Leiden,0.0031,0.4756,0.842
lfr-n120-mu3,5,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,5,Leiden,0.003,0.4767,0.8455
lfr-n120-mu3,6,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,6,Leiden,0.0029,0.4756,0.842
lfr-n120-mu3,7,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,7,Leiden,0.0031,0.4757,0.8663
lfr-n120-mu3,8,Leiden-LPA-v9,0.004,0.389,0.5111
lfr-n120-mu3,8,Leiden,0.0031,0.4756,0.842
lfr-n120-mu3,9,Leiden-LPA-v9,0.0041,0.389,0.5111
lfr-n120-mu3,9,Leiden,0.003,0.4757,0.8663
lfr-n120-mu5,0,Leiden-LPA-v9,0.0046,0.2173,0.203
lfr-n120-mu5,0,Leiden,0.0039,0.282,0.2132
lfr-n120-mu5,1,Leiden-LPA-v9,0.0049,0.236,0.1735
lfr-n120-mu5,1,Leiden,0.0038,0.2858,0.1554
lfr-n120-mu5,2,Leiden-LPA-v9,0.0052,0.2486,0.1788
lfr-n120-mu5,2,Leiden,0.0041,0.2855,0.1928
lfr-n120-mu5,3,Leiden-LPA-v9,0.0045,0.2141,0.1826
lfr-n120-mu5,3,Leiden,0.0039,0.2929,0.1926
lfr-n120-mu5,4,Leiden-LPA-v9,0.0047,0.27,0.1728
lfr-n120-mu5,4,Leiden,0.0037,0.2899,0.186
lfr-n120-mu5,5,Leiden-LPA-v9,0.0045,0.2141,0.1826
lfr-n120-mu5,5,Leiden,0.0035,0.2938,0.1798
lfr-n120-mu5,6,Leiden-LPA-v9,0.0048,0.2141,0.1826
lfr-n120-mu5,6,Leiden,0.0037,0.2859,0.1878
lfr-n120-mu5,7,Leiden-LPA-v9,0.0048,0.221,0.1695
lfr-n120-mu5,7,Leiden,0.004,0.2902,0.2111
lfr-n120-mu5,8,Leiden-LPA-v9,0.0047,0.18,0.2154
lfr-n120-mu5,8,Leiden,0.0039,0.2901,0.1872
lfr-n120-mu5,9,Leiden-LPA-v9,0.0053,0.164,0.2142
lfr-n120-mu5,9,Leiden,0.0037,0.2837,0.2096
lfr-n500-mu1,0,Leiden-LPA-v9,0.0195,0.503,0.8333
lfr-n500-mu1,0,Leiden,0.0155,0.5335,0.9628
lfr-n500-mu1,1,Leiden-LPA-v9,0.0194,0.503,0.8333
lfr-n500-mu1,1,Leiden,0.015,0.5335,0.9628
lfr-n500-mu1,2,Leiden-LPA-v9,0.0182,0.503,0.8333
lfr-n500-mu1,2,Leiden,0.0898,0.5335,0.9628
lfr-n500-mu1,3,Leiden-LPA-v9,0.02,0.503,0.8333
lfr-n500-mu1,3,Leiden,0.0148,0.5335,0.9628
lfr-n500-mu1,4,Leiden-LPA-v9,0.0181,0.4887,0.8229
lfr-n500-mu1,4,Leiden,0.0139,0.5335,0.9628
lfr-n500-mu1,5,Leiden-LPA-v9,0.0187,0.503,0.8333
lfr-n500-mu1,5,Leiden,0.0159,0.5335,0.9628
lfr-n500-mu1,6,Leiden-LPA-v9,0.0189,0.503,0.8333
lfr-n500-mu1,6,Leiden,0.0141,0.5335,0.9628
lfr-n500-mu1,7,Leiden-LPA-v9,0.0188,0.503,0.8333
lfr-n500-mu1,7,Leiden,0.015,0.5335,0.9628
lfr-n500-mu1,8,Leiden-LPA-v9,0.018,0.503,0.8333
lfr-n500-mu1,8,Leiden,0.0147,0.5335,0.9628
lfr-n500-mu1,9,Leiden-LPA-v9,0.0181,0.503,0.8333
lfr-n500-mu1,9,Leiden,0.0151,0.5335,0.9628
lfr-n500-mu3,0,Leiden-LPA-v9,0.0206,0.3363,0.4906
lfr-n500-mu3,0,Leiden,0.0174,0.4432,0.8663
lfr-n500-mu3,1,Leiden-LPA-v9,0.0203,0.3493,0.5966
lfr-n500-mu3,1,Leiden,0.0165,0.4429,0.8521
lfr-n500-mu3,2,Leiden-LPA-v9,0.0192,0.3268,0.5261
lfr-n500-mu3,2,Leiden,0.017,0.4375,0.8298
lfr-n500-mu3,3,Leiden-LPA-v9,0.0199,0.3444,0.5424
lfr-n500-mu3,3,Leiden,0.0167,0.4436,0.8563
lfr-n500-mu3,4,Leiden-LPA-v9,0.0213,0.3435,0.5793
lfr-n500-mu3,4,Leiden,0.0165,0.4433,0.8731
lfr-n500-mu3,5,Leiden-LPA-v9,0.0193,0.3322,0.5651
lfr-n500-mu3,5,Leiden,0.0173,0.4397,0.8395
lfr-n500-mu3,6,Leiden-LPA-v9,0.0191,0.3226,0.5227
lfr-n500-mu3,6,Leiden,0.0168,0.4436,0.8755
lfr-n500-mu3,7,Leiden-LPA-v9,0.0189,0.3451,0.5451
lfr-n500-mu3,7,Leiden,0.016,0.4442,0.8799
lfr-n500-mu3,8,Leiden-LPA-v9,0.0181,0.3349,0.5705
lfr-n500-mu3,8,Leiden,0.0166,0.4416,0.8722
lfr-n500-mu3,9,Leiden-LPA-v9,0.0183,0.3357,0.5522
lfr-n500-mu3,9,Leiden,0.0176,0.4443,0.8747
lfr-n500-mu5,0,Leiden-LPA-v9,0.0201,0.2902,0.2626
lfr-n500-mu5,0,Leiden,0.0213,0.312,0.2724
lfr-n500-mu5,1,Leiden-LPA-v9,0.0214,0.2914,0.2395
lfr-n500-mu5,1,Leiden,0.0199,0.3147,0.2792
lfr-n500-mu5,2,Leiden-LPA-v9,0.0205,0.2724,0.2122
lfr-n500-mu5,2,Leiden,0.0209,0.3054,0.3067
lfr-n500-mu5,3,Leiden-LPA-v9,0.0194,0.2851,0.245
lfr-n500-mu5,3,Leiden,0.0206,0.3098,0.287
lfr-n500-mu5,4,Leiden-LPA-v9,0.0201,0.2826,0.2179
lfr-n500-mu5,4,Leiden,0.0233,0.3101,0.2817
lfr-n500-mu5,5,Leiden-LPA-v9,0.0194,0.2947,0.2701
lfr-n500-mu5,5,Leiden,0.0189,0.3166,0.2976
lfr-n500-mu5,6,Leiden-LPA-v9,0.021,0.2783,0.2554
lfr-n500-mu5,6,Leiden,0.0204,0.3017,0.243
lfr-n500-mu5,7,Leiden-LPA-v9,0.0199,0.2876,0.253
lfr-n500-mu5,7,Leiden,0.021,0.3125,0.2993
lfr-n500-mu5,8,Leiden-LPA-v9,0.0196,0.2683,0.2512
lfr-n500-mu5,8,Leiden,0.0211,0.31,0.2615
lfr-n500-mu5,9,Leiden-LPA-v9,0.019,0.2767,0.2535
lfr-n500-mu5,9,Leiden,0.0215,0.307,0.2567
lfr-n5000-mu1,0,Leiden-LPA-v9,0.1687,0.7905,0.9424
lfr-n5000-mu1,0,Leiden,0.1579,0.7955,0.9801
lfr-n5000-mu1,1,Leiden-LPA-v9,0.1717,0.79,0.934
lfr-n5000-mu1,1,Leiden,0.1641,0.7954,0.9776
lfr-n5000-mu1,2,Leiden-LPA-v9,0.1762,0.7903,0.9315
lfr-n5000-mu1,2,Leiden,0.1559,0.7955,0.9815
lfr-n5000-mu1,3,Leiden-LPA-v9,0.17,0.7905,0.9392
lfr-n5000-mu1,3,Leiden,0.1648,0.7954,0.9782
lfr-n5000-mu1,4,Leiden-LPA-v9,0.1692,0.7908,0.9369
lfr-n5000-mu1,4,Leiden,0.1624,0.7955,0.9815
lfr-n5000-mu1,5,Leiden-LPA-v9,0.1953,0.7904,0.936
lfr-n5000-mu1,5,Leiden,0.1589,0.7955,0.9801
lfr-n5000-mu1,6,Leiden-LPA-v9,0.1681,0.7905,0.9375
lfr-n5000-mu1,6,Leiden,0.1558,0.7955,0.9815
lfr-n5000-mu1,7,Leiden-LPA-v9,0.1697,0.79,0.9316
lfr-n5000-mu1,7,Leiden,0.1649,0.7955,0.9815
lfr-n5000-mu1,8,Leiden-LPA-v9,0.2381,0.7904,0.9358
lfr-n5000-mu1,8,Leiden,0.1609,0.7955,0.9815
lfr-n5000-mu1,9,Leiden-LPA-v9,0.1825,0.7904,0.9358
lfr-n5000-mu1,9,Leiden,0.1578,0.7955,0.9815
lfr-n5000-mu3,0,Leiden-LPA-v9,0.2158,0.5466,0.8498
lfr-n5000-mu3,0,Leiden,0.2109,0.5666,0.9533
lfr-n5000-mu3,1,Leiden-LPA-v9,0.2378,0.5465,0.8546
lfr-n5000-mu3,1,Leiden,0.2022,0.5667,0.948
lfr-n5000-mu3,2,Leiden-LPA-v9,0.2494,0.5477,0.8537
lfr-n5000-mu3,2,Leiden,0.2091,0.5667,0.9528
lfr-n5000-mu3,3,Leiden-LPA-v9,0.2113,0.5477,0.8575
lfr-n5000-mu3,3,Leiden,0.221,0.5662,0.9468
lfr-n5000-mu3,4,Leiden-LPA-v9,0.2296,0.5466,0.8543
lfr-n5000-mu3,4,Leiden,0.2085,0.5667,0.9482
lfr-n5000-mu3,5,Leiden-LPA-v9,0.2296,0.5464,0.8538
lfr-n5000-mu3,5,Leiden,0.217,0.5667,0.948
lfr-n5000-mu3,6,Leiden-LPA-v9,0.2258,0.5478,0.8498
lfr-n5000-mu3,6,Leiden,0.2101,0.5641,0.9413
lfr-n5000-mu3,7,Leiden-LPA-v9,0.227,0.5471,0.8487
lfr-n5000-mu3,7,Leiden,0.2062,0.5668,0.948
lfr-n5000-mu3,8,Leiden-LPA-v9,0.2398,0.5469,0.8469
lfr-n5000-mu3,8,Leiden,0.2036,0.5667,0.9487
lfr-n5000-mu3,9,Leiden-LPA-v9,0.2284,0.5476,0.8594
lfr-n5000-mu3,9,Leiden,0.2226,0.566,0.948
lfr-n5000-mu5,0,Leiden-LPA-v9,0.2782,0.3057,0.2802
lfr-n5000-mu5,0,Leiden,0.2743,0.3267,0.3334
lfr-n5000-mu5,1,Leiden-LPA-v9,0.3263,0.3075,0.2981
lfr-n5000-mu5,1,Leiden,0.2653,0.3253,0.3244
lfr-n5000-mu5,2,Leiden-LPA-v9,0.2824,0.3019,0.279
lfr-n5000-mu5,2,Leiden,0.2726,0.3309,0.3274
lfr-n5000-mu5,3,Leiden-LPA-v9,0.2751,0.3022,0.2893
lfr-n5000-mu5,3,Leiden,0.2666,0.326,0.3161
lfr-n5000-mu5,4,Leiden-LPA-v9,0.2966,0.2968,0.2802
lfr-n5000-mu5,4,Leiden,0.2679,0.3312,0.3819
lfr-n5000-mu5,5,Leiden-LPA-v9,0.285,0.3056,0.3048
lfr-n5000-mu5,5,Leiden,0.2693,0.3282,0.3351
lfr-n5000-mu5,6,Leiden-LPA-v9,0.2827,0.3029,0.2929
lfr-n5000-mu5,6,Leiden,0.2705,0.3282,0.3323
lfr-n5000-mu5,7,Leiden-LPA-v9,0.2871,0.3009,0.3094
lfr-n5000-mu5,7,Leiden,0.2795,0.3293,0.3328
lfr-n5000-mu5,8,Leiden-LPA-v9,0.2837,0.3063,0.2947
lfr-n5000-mu5,8,Leiden,0.2899,0.3203,0.2946
lfr-n5000-mu5,9,Leiden-LPA-v9,0.257,0.3053,0.2918
lfr-n5000-mu5,9,Leiden,0.2629,0.3309,0.342
