Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n1000-mu5,7,Leiden-LPA-coreratio_0.7,0.043,0.3121,0.3758
lfr-n1000-mu5,8,Leiden-LPA-coreratio_0.7,0.0412,0.3188,0.3872
lfr-n1000-mu5,9,Leiden-LPA-coreratio_0.7,0.042,0.3221,0.3994
lfr-n1000-mu5,0,Leiden-LPA-coreratio_0.8,0.0526,0.3225,0.376
lfr-n1000-mu5,1,Leiden-LPA-coreratio_0.8,0.0473,0.3252,0.4149
lfr-n1000-mu5,2,Leiden-LPA-coreratio_0.8,0.0454,0.3248,0.3569
lfr-n1000-mu5,3,Leiden-LPA-coreratio_0.8,0.0476,0.3246,0.3727
lfr-n1000-mu5,4,Leiden-LPA-coreratio_0.8,0.0486,0.3203,0.3503
lfr-n1000-mu5,5,Leiden-LPA-coreratio_0.8,0.0504,0.3258,0.3968
lfr-n1000-mu5,6,Leiden-LPA-coreratio_0.8,0.0456,0.3232,0.4136
lfr-n1000-mu5,7,Leiden-LPA-coreratio_0.8,0.0506,0.3228,0.3822
lfr-n1000-mu5,8,Leiden-LPA-coreratio_0.8,0.0471,0.3255,0.4043
lfr-n1000-mu5,9,Leiden-LPA-coreratio_0.8,0.0506,0.3258,0.3805
lfr-n1000-mu5,0,Leiden-LPA-coreratio_0.9,0.0588,0.3215,0.3845
lfr-n1000-mu5,1,Leiden-LPA-coreratio_0.9,0.0549,0.3313,0.4558
lfr-n1000-mu5,2,Leiden-LPA-coreratio_0.9,0.0589,0.3183,0.3364
lfr-n1000-mu5,3,Leiden-LPA-coreratio_0.9,0.0527,0.327,0.4002
lfr-n1000-mu5,4,Leiden-LPA-coreratio_0.9,0.0523,0.3251,0.41
lfr-n1000-mu5,5,Leiden-LPA-coreratio_0.9,0.0521,0.3233,0.3894
lfr-n1000-mu5,6,Leiden-LPA-coreratio_0.9,0.0543,0.33,0.408
lfr-n1000-mu5,7,Leiden-LPA-coreratio_0.9,0.0539,0.3322,0.4356
lfr-n1000-mu5,8,Leiden-LPA-coreratio_0.9,0.0543,0.3305,0.441
lfr-n1000-mu5,9,Leiden-LPA-coreratio_0.9,0.0537,0.3291,0.4181
lfr-n1000-mu5,0,Leiden-LPA-coreratio_1.0,0.0424,0.3352,0.4069
lfr-n1000-mu5,1,Leiden-LPA-coreratio_1.0,0.0463,0.3282,0.3919
lfr-n1000-mu5,2,Leiden-LPA-coreratio_1.0,0.0442,0.3271,0.3818
lfr-n1000-mu5,3,Leiden-LPA-coreratio_1.0,0.0452,0.332,0.4106
lfr-n1000-mu5,4,Leiden-LPA-coreratio_1.0,0.0436,0.3278,0.3838
lfr-n1000-mu5,5,Leiden-LPA-coreratio_1.0,0.0432,0.3292,0.3841
lfr-n1000-mu5,6,Leiden-LPA-coreratio_1.0,0.0488,0.3248,0.3743
lfr-n1000-mu5,7,Leiden-LPA-coreratio_1.0,0.0451,0.3343,0.4077
lfr-n1000-mu5,8,Leiden-LPA-coreratio_1.0,0.053,0.318,0.3224
lfr-n1000-mu5,9,Leiden-LPA-coreratio_1.0,0.0461,0.3334,0.3696
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.0,0.1136,0.7777,0.9812
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.0,0.1141,0.7777,0.9812
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.0,0.113,0.7777,0.9812
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.0,0.1148,0.7777,0.9812
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.0,0.1115,0.7777,0.9812
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.0,0.1164,0.7777,0.9812
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.0,0.1173,0.7777,0.9812
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.0,0.1208,0.7777,0.9812
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.0,0.1236,0.7777,0.9812
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.0,0.1117,0.7777,0.9812
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.1,0.1018,0.751,0.9025
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.1,0.0946,0.7504,0.9
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.1,0.0951,0.7525,0.9076
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.1,0.1432,0.7495,0.9005
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.1,0.103,0.7506,0.9022
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.1,0.1021,0.7507,0.9051
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.1,0.1006,0.7517,0.9067
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.1,0.15,0.7506,0.9062
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.1,0.0988,0.7503,0.902
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.1,0.0974,0.7521,0.907
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.2,0.14,0.7711,0.9357
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.2,0.1325,0.7709,0.9358
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.2,0.1331,0.7712,0.936
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.2,0.1353,0.7711,0.9355
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.2,0.133,0.7711,0.9354
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.2,0.1334,0.7715,0.9365
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.2,0.1345,0.7713,0.9377
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.2,0.1342,0.7712,0.9361
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.2,0.1303,0.7709,0.9344
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.2,0.1352,0.7712,0.9355
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.3,0.2451,0.7778,0.9554
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.3,0.1775,0.7779,0.9577
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.3,0.1826,0.7777,0.9573
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.3,0.1824,0.7774,0.9541
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.3,0.1799,0.778,0.9566
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.3,0.1812,0.7781,0.9605
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.3,0.179,0.7776,0.9558
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.3,0.1829,0.7776,0.9551
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.3,0.1757,0.778,0.9584
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.3,0.1741,0.7778,0.9554
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.4,0.2315,0.7806,0.9669
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.4,0.2243,0.7806,0.9669
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.4,0.3129,0.7804,0.9667
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.4,0.236,0.7806,0.9674
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.4,0.2311,0.7806,0.9672
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.4,0.2233,0.7805,0.9655
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.4,0.2279,0.7806,0.9688
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.4,0.2223,0.7806,0.9669
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.4,0.2232,0.7803,0.9635
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.4,0.222,0.7805,0.9647
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.5,0.2909,0.781,0.9748
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.5,0.351,0.781,0.9756
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.5,0.338,0.7809,0.9733
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.5,0.33,0.7809,0.9739
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.5,0.3365,0.7808,0.9721
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.5,0.3314,0.781,0.9743
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.5,0.3304,0.781,0.9743
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.5,0.3297,0.7809,0.9733
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.5,0.3342,0.7811,0.9755
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.5,0.3257,0.7809,0.9749
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.6,0.4015,0.7816,0.9775
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.6,0.347,0.7816,0.9775
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.6,0.3461,0.7817,0.9786
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.6,0.3431,0.7816,0.9787
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.6,0.3366,0.7817,0.9786
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.6,0.3325,0.7816,0.9784
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.6,0.4118,0.7816,0.9787
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.6,0.338,0.7816,0.9773
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.6,0.3308,0.7816,0.9786
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.6,0.3453,0.7816,0.9788
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.7,0.4128,0.7819,0.981
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.7,0.3914,0.7819,0.9811
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.7,0.4123,0.7819,0.9799
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.7,0.4783,0.7819,0.9793
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.7,0.398,0.7819,0.9815
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.7,0.3952,0.7819,0.9798
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.7,0.3977,0.7819,0.9805
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.7,0.392,0.7819,0.9793
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.7,0.3921,0.7819,0.9799
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.7,0.4835,0.7819,0.9794
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.8,0.4628,0.7821,0.981
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.8,0.4711,0.782,0.9809
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.8,0.4631,0.782,0.981
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.8,0.4635,0.782,0.9815
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.8,0.5348,0.7821,0.9813
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.8,0.4602,0.7821,0.9818
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.8,0.4453,0.782,0.9809
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.8,0.458,0.7821,0.9826
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.8,0.4431,0.7821,0.9823
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.8,0.4742,0.7821,0.9814
lfr-n10000-mu1,0,Leiden-LPA-coreratio_0.9,3.1903,0.7822,0.9836
lfr-n10000-mu1,1,Leiden-LPA-coreratio_0.9,0.5269,0.7822,0.9833
lfr-n10000-mu1,2,Leiden-LPA-coreratio_0.9,0.5207,0.7822,0.9848
lfr-n10000-mu1,3,Leiden-LPA-coreratio_0.9,0.5779,0.7822,0.9845
lfr-n10000-mu1,4,Leiden-LPA-coreratio_0.9,0.5179,0.7822,0.9821
lfr-n10000-mu1,5,Leiden-LPA-coreratio_0.9,0.5498,0.7822,0.9824
lfr-n10000-mu1,6,Leiden-LPA-coreratio_0.9,0.5358,0.7822,0.9824
lfr-n10000-mu1,7,Leiden-LPA-coreratio_0.9,0.6219,0.7822,0.984
lfr-n10000-mu1,8,Leiden-LPA-coreratio_0.9,0.5192,0.7822,0.9834
lfr-n10000-mu1,9,Leiden-LPA-coreratio_0.9,0.5076,0.7822,0.9851
lfr-n10000-mu1,0,Leiden-LPA-coreratio_1.0,0.4008,0.7823,0.9852
lfr-n10000-mu1,1,Leiden-LPA-coreratio_1.0,0.4082,0.7823,0.985
lfr-n10000-mu1,2,Leiden-LPA-coreratio_1.0,0.4194,0.7823,0.9841
lfr-n10000-mu1,3,Leiden-LPA-coreratio_1.0,0.4004,0.7823,0.9842
lfr-n10000-mu1,4,Leiden-LPA-coreratio_1.0,0.4001,0.7823,0.9866
lfr-n10000-mu1,5,Leiden-LPA-coreratio_1.0,0.413,0.7823,0.9844
lfr-n10000-mu1,6,Leiden-LPA-coreratio_1.0,0.4192,0.7823,0.9854
lfr-n10000-mu1,7,Leiden-LPA-coreratio_1.0,0.4118,0.7823,0.9853
lfr-n10000-mu1,8,Leiden-LPA-coreratio_1.0,0.3947,0.7823,0.9835
lfr-n10000-mu1,9,Leiden-LPA-coreratio_1.0,0.4194,0.7823,0.9844
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.0,0.2496,0.572,0.8897
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.0,0.2466,0.572,0.8897
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.0,0.2546,0.572,0.8897
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.0,0.2545,0.572,0.8897
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.0,0.2524,0.572,0.8897
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.0,0.2481,0.572,0.8897
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.0,0.2494,0.572,0.8897
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.0,0.2504,0.572,0.8897
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.0,0.2422,0.572,0.8897
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.0,0.2458,0.572,0.8897
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.1,0.0872,0.4759,0.5408
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.1,0.0814,0.4769,0.5327
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.1,0.0811,0.4827,0.5478
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.1,0.0834,0.4844,0.5579
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.1,0.0865,0.4753,0.5266
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.1,0.0887,0.4743,0.5408
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.1,0.0895,0.4807,0.5523
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.1,0.0863,0.4742,0.5367
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.1,0.0876,0.4735,0.5304
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.1,0.0872,0.4758,0.538
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.2,0.1292,0.5209,0.6451
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.2,0.1233,0.5231,0.6431
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.2,0.1204,0.5207,0.6392
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.2,0.1239,0.5226,0.6414
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.2,0.1252,0.5222,0.6417
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.2,0.1234,0.5213,0.6432
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.2,0.1251,0.521,0.646
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.2,0.1288,0.5237,0.6429
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.2,0.1206,0.5247,0.653
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.2,0.1239,0.5224,0.65
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.3,0.1779,0.5557,0.7211
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.3,0.1672,0.5591,0.7259
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.3,0.1746,0.556,0.7273
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.3,0.1727,0.5579,0.7395
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.3,0.1737,0.5555,0.7188
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.3,0.1731,0.5543,0.7167
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.3,0.2301,0.5554,0.7231
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.3,0.2161,0.5572,0.7301
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.3,0.1771,0.5592,0.7325
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.3,0.1723,0.5551,0.7198
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.4,0.2327,0.5729,0.7713
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.4,0.2236,0.5731,0.7765
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.4,0.2239,0.5752,0.7729
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.4,0.2844,0.5726,0.7588
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.4,0.2297,0.5722,0.7635
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.4,0.2845,0.5725,0.7713
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.4,0.2662,0.5737,0.7694
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.4,0.222,0.5743,0.7761
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.4,0.2668,0.5721,0.7721
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.4,0.2677,0.5739,0.7704
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.5,0.2894,0.5857,0.8065
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.5,0.2816,0.5849,0.8038
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.5,0.2884,0.5859,0.8009
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.5,0.2903,0.5862,0.8118
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.5,0.2828,0.586,0.8128
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.5,0.2779,0.5858,0.8064
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.5,0.2803,0.5865,0.8086
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.5,0.2741,0.5862,0.8015
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.5,0.3507,0.5866,0.8003
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.5,0.3009,0.5874,0.8046
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.6,0.4213,0.5967,0.8378
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.6,0.3501,0.5961,0.8407
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.6,0.3481,0.5958,0.8348
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.6,0.3534,0.5959,0.8358
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.6,0.3388,0.5956,0.841
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.6,0.3471,0.5951,0.8314
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.6,0.41,0.5967,0.8437
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.6,0.4059,0.5961,0.8391
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.6,0.385,0.5963,0.8397
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.6,0.3372,0.5956,0.8368
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.7,0.4161,0.6009,0.8569
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.7,0.4077,0.6004,0.854
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.7,0.4055,0.6011,0.8526
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.7,0.4113,0.6002,0.853
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.7,0.476,0.6008,0.8571
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.7,0.4552,0.6007,0.858
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.7,0.3968,0.6005,0.8513
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.7,0.4583,0.6003,0.849
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.7,0.4159,0.6007,0.855
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.7,0.4103,0.6004,0.8561
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.8,3.11,0.6044,0.8744
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.8,0.5613,0.6026,0.86
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.8,0.5014,0.6036,0.8642
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.8,0.52,0.6035,0.8738
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.8,0.5168,0.604,0.8788
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.8,0.5139,0.6039,0.8763
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.8,0.5135,0.6037,0.8694
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.8,0.5278,0.6037,0.8704
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.8,0.5215,0.6041,0.8776
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.8,0.5182,0.6038,0.8728
lfr-n10000-mu3,0,Leiden-LPA-coreratio_0.9,0.5931,0.6069,0.8935
lfr-n10000-mu3,1,Leiden-LPA-coreratio_0.9,0.5374,0.607,0.891
lfr-n10000-mu3,2,Leiden-LPA-coreratio_0.9,0.545,0.6067,0.893
lfr-n10000-mu3,3,Leiden-LPA-coreratio_0.9,0.591,0.6069,0.8842
lfr-n10000-mu3,4,Leiden-LPA-coreratio_0.9,0.5334,0.6071,0.9006
lfr-n10000-mu3,5,Leiden-LPA-coreratio_0.9,0.535,0.6067,0.8855
lfr-n10000-mu3,6,Leiden-LPA-coreratio_0.9,0.5201,0.6071,0.8962
lfr-n10000-mu3,7,Leiden-LPA-coreratio_0.9,0.6076,0.6066,0.8931
lfr-n10000-mu3,8,Leiden-LPA-coreratio_0.9,0.5772,0.6072,0.8945
lfr-n10000-mu3,9,Leiden-LPA-coreratio_0.9,0.5287,0.6072,0.8973
lfr-n10000-mu3,0,Leiden-LPA-coreratio_1.0,0.4563,0.6074,0.8944
lfr-n10000-mu3,1,Leiden-LPA-coreratio_1.0,0.4586,0.6081,0.9061
lfr-n10000-mu3,2,Leiden-LPA-coreratio_1.0,0.4556,0.6085,0.9067
lfr-n10000-mu3,3,Leiden-LPA-coreratio_1.0,0.4538,0.6081,0.9026
lfr-n10000-mu3,4,Leiden-LPA-coreratio_1.0,0.4474,0.6082,0.8968
lfr-n10000-mu3,5,Leiden-LPA-coreratio_1.0,0.4525,0.6082,0.9043
lfr-n10000-mu3,6,Leiden-LPA-coreratio_1.0,0.4588,0.6084,0.9051
lfr-n10000-mu3,7,Leiden-LPA-coreratio_1.0,0.457,0.6081,0.9038
lfr-n10000-mu3,8,Leiden-LPA-coreratio_1.0,0.4477,0.6083,0.9077
lfr-n10000-mu3,9,Leiden-LPA-coreratio_1.0,0.4871,0.6082,0.9012
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.0,0.0922,0.0,0.0
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.0,0.0904,0.0,0.0
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.0,0.093,0.0,0.0
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.0,0.0945,0.0,0.0
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.0,0.0926,0.0,0.0
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.0,0.0936,0.0,0.0
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.0,0.0891,0.0,0.0
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.0,0.0877,0.0,0.0
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.0,0.0933,0.0,0.0
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.0,0.0932,0.0,0.0
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.1,0.1049,0.268,0.1979
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.1,0.1687,0.2685,0.2092
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.1,0.1047,0.2686,0.1938
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.1,0.1181,0.2668,0.195
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.1,0.1252,0.2681,0.1987
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.1,0.1228,0.268,0.2001
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.1,0.1336,0.2655,0.192
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.1,0.1252,0.2665,0.2127
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.1,0.1221,0.2713,0.2103
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.1,0.1212,0.2667,0.1951
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.2,0.176,0.2787,0.2404
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.2,0.1753,0.2795,0.2444
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.2,0.1721,0.2768,0.2449
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.2,0.1668,0.2842,0.242
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.2,0.1698,0.2817,0.2649
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.2,0.2001,0.2841,0.2658
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.2,0.1781,0.2781,0.2493
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.2,0.1745,0.2801,0.2356
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.2,0.1715,0.2786,0.2374
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.2,0.1687,0.2797,0.2277
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.3,0.246,0.2923,0.3026
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.3,0.2356,0.2885,0.27
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.3,0.2488,0.2845,0.2782
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.3,0.3116,0.2908,0.2885
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.3,0.2434,0.2887,0.2663
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.3,0.2404,0.2919,0.2941
lfr-n10000-mu5,6,Leiden-LPA-coreratio_0.3,0.2836,0.2939,0.2777
lfr-n10000-mu5,7,Leiden-LPA-coreratio_0.3,0.2837,0.286,0.2413
lfr-n10000-mu5,8,Leiden-LPA-coreratio_0.3,0.3103,0.2918,0.2784
lfr-n10000-mu5,9,Leiden-LPA-coreratio_0.3,0.2956,0.2847,0.2685
lfr-n10000-mu5,0,Leiden-LPA-coreratio_0.4,0.3737,0.3011,0.2853
lfr-n10000-mu5,1,Leiden-LPA-coreratio_0.4,0.311,0.2984,0.297
lfr-n10000-mu5,2,Leiden-LPA-coreratio_0.4,0.3152,0.3002,0.2968
lfr-n10000-mu5,3,Leiden-LPA-coreratio_0.4,0.3139,0.2997,0.3007
lfr-n10000-mu5,4,Leiden-LPA-coreratio_0.4,0.3138,0.2959,0.2999
lfr-n10000-mu5,5,Leiden-LPA-coreratio_0.4,0.3165,0.2967,0.2963
